Unnamed: 0,id,name,country_latitude,country_longitude,city,city_latitude,city_longitude,poi,poi_latitude,poi_longitude,category,subcategory,value_en,opening_hours,opening_hours_source,rating,reviews_count,price_level,google_place_id,match_confidence
12967,12982,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Avenida de Sarriá,41.3901,2.14517,Administrativo,embassy,avenue,Mo-Tu 10:00-13:00,OSM,3.4,,,,0.42
12968,12983,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Bar Torino,41.39,2.16812,Administrativo,embassy,building,"Su-Th 13:00-16:00, 20:00-22:30; Fr-Sa 20:00-23:00",OSM,3.5,,,,0.5
12969,12984,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Konsulat Generalny RP w Barcelonie,41.3887,2.13095,Administrativo,embassy,consulate general,,,4.3,,,,
12970,12985,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Consolat d'Ucraïna,41.3908,2.13095,Administrativo,embassy,nonprofit organization,Mo-Fr 06:00-22:00,OSM,3.3,,,,0.25
12976,12991,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa Muley-Afid,41.4037,2.12884,Administrativo,embassy,building,,,4.2,,,,
13016,13031,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa de la Vila de Sarrià,41.3991,2.12139,Administrativo,townhall,house,,,4.3,,,,
13045,13060,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Arxiu Municipal del districte de Sants-Montjuïc,41.3754,2.14233,Administrativo,townhall,municipal archive,"Tu, Th 18:00-23:00",OSM,3.6,,,,0.36
13266,13281,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Cine Diorama,41.3839,2.16936,Administrativo,townhall,movie theater,,,4.2,,,,
13398,13413,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa de les Altures,41.413,2.1665,Administrativo,townhall,building,,,4.2,,,,
13399,13414,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casernes de Girona,41.4097,2.16938,Administrativo,townhall,barracks,24/7,OSM,3.7,,,,0.35
13506,13521,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Seu del Districte de l'Eixample,41.3954,2.16859,Administrativo,townhall,building,"Mo, Sa 08:00-15:00; Tu-Fr 08:00-20:00",OSM,4.3,,,,0.38
19499,19514,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardines de Rosa Luxemburg,41.4321,2.15254,Punto de interés,attraction,garden,Mo-Fr 08:00-18:30; Sa-Su 09:00-13:00,OSM,4.3,,,,0.37
19500,19515,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardins de Mercè Rodoreda,41.411,2.14423,Punto de interés,attraction,urban park,Mo-Fr 08:30-21:30; Sa 09:00-21:30,OSM,4.3,,,,0.43
19501,19516,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardins de Frida Kahlo,41.4329,2.14717,Punto de interés,attraction,urban park,,,4.5,,,,
19502,19518,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardines de Joan Brossa,41.3684,2.16702,Parque,conservatory,building,,,4.8,,,,
19503,19519,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardines de Mossèn Cinto Verdaguer,41.3676,2.16432,Parque,conservatory,geographical feature,,,4.6,,,,
19504,19520,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Parque de Cervantes,41.3844,2.10575,Parque,conservatory,park,,,4.7,,,,
19505,19521,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardines de Joan Maragall,41.3672,2.15703,Parque,conservatory,park,,,4.7,,,,
274799,295690,Venezuela,8.00187,-66.1109,Barcelona,10.1373006,-64.6862532,Casa Fuerte de Barcelona,10.137,-64.687,Monumento,monument,,,,4.7,,,,
310477,334521,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardín botánico histórico de Barcelona,41.3672,2.15273,Parque,conservatory,botanical garden,,,3.9,,,,
310478,334522,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Arenas de Barcelona,41.3763,2.14928,Monumento,monument,building,Su-Th 13:00-23:00; Fr-Sa 13:00-00:00,OSM,4.7,,,,0.63
310479,334523,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Torres venecianas,41.374,2.1498,Monumento,monument,tower,,,3.5,,,,
310480,334524,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Parque de la España Industrial,41.3775,2.14083,Punto de interés,attraction,geographical feature,,,4.5,,,,
310493,334548,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Edificio Media-TIC,41.4025,2.19456,Punto de interés,attraction,building,"Mo-Fr 08:00-19:00; PH,Sa,Su 10:00-17:00",OSM,3.8,,,,0.18
310496,334554,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Barcelona-Estación de Francia,41.384,2.186,Monumento,monument,railway station,"Mo-Su 13:30-16:00, 20:45-23:30",OSM,4.6,,,,0.31
310512,334570,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Mercado de Santa Caterina,41.3865,2.17806,Monumento,monument,marketplace,"Mo 07:30-14:00; Tu-We, Sa 07:30-15:30; Th-Fr 07:30-20:30",OSM,4.8,,,,0.94
310596,334727,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Edificio de Correos de Barcelona,41.3815,2.18145,Administrativo,government,,,,4.2,,,,
310616,334752,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Plaza de San Jaime,41.3825,2.17694,Cultural,square,,Jan-Dec: Mo-Su 13:00-16:00; Mo-Su 20:00-00:00,OSM,4.2,,,,0.54
310617,334753,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Iglesia de San Jaime (Barcelona),41.3813,2.1755,Religioso,church,,,,4.8,,,,
310618,334754,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Plaza de Lesseps,41.4069,2.14972,Cultural,square,,,,4.5,,,,
310619,334755,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Plaça de Trilla,41.4036,2.15229,Cultural,square,,,,3.9,,,,
310620,334756,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Conjunt d'habitatges plurifamiliars a la rambla del Prat (Barcelona),41.4019,2.15242,Monumento,monument,,,,4.7,,,,
310621,334757,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Plaça de la Vila de Gràcia,41.4001,2.15765,Cultural,square,,"Mo,We 17:00-20:00; Tu,Th-Fr 09:00-14:00,17:00-20:00; Sa-Su off",OSM,4.1,,,,0.65
310622,334758,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Plaça de la revolució de setembre del 1868,41.4027,2.15814,Cultural,square,,Mo-Th 09:00-02:30; Fr 09:00-03:00; Sa 11:00-03:00; Su 18:00-02:00,OSM,4.4,,,,0.42
310623,334759,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,La plaza del Diamante,41.404,2.15621,Cultural,square,,Su 11:00+;PH off,OSM,3.6,,,,0.53
310624,334760,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Plaça de la Virreina,41.405,2.15725,Cultural,square,,,,4.6,,,,
310625,334761,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Plaça del Nord,41.407,2.15548,Cultural,square,,"Mo-Fr 07:00-16:00; Mo-We 18:00-23:00; Th,Fr 18:00-01:30; Sa 12:00-16:00",OSM,4.1,,,,0.43
310626,334762,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Plaça de Rovira i Trias,41.4076,2.15842,Cultural,square,,,,3.5,,,,
310668,335162,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Escola Massana,41.381,2.17081,Cultural,library,,,,4.4,,,,
310669,335163,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,	,,,,,,,,4.4,,,,
310671,335164,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca Xavier Benguerel,41.3924,2.19773,Cultural,library,,Mo-Su 09:00-17:00,OSM,3.8,,,,0.3
310672,335166,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca del Colegio Oficial de Abogados de Barcelona,41.3957,2.16477,Cultural,library,,Oct 01-May 22: Mo-Th 08:15-16:30; Fr 08:15-14:30; May 23-Sep 30: Mo-Fr 08:15-14:30,OSM,4.6,,,,0.37
310673,335168,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca del Convento de los Padres Carmelitas Descalzos de Cataluña y Baleares,41.3975,2.16237,Cultural,library,,,,4.8,,,,
310674,335169,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,	,,,,,,,,4.5,,,,
310676,335170,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Jardín botánico de Barcelona,41.3623,2.16105,Parque,conservatory,,"Nov-Mar: 10:00-18:00; Apr-May,Sep-Oct: 10:00-19:00; Jun-Aug: 10:00-20:00; Dec 25,Jan 01,May 01,Jun 24: off",OSM,4.6,,,,0.93
310677,335172,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Mancomunitat de Municipis de l'Àrea Metropolitana,41.3463,2.1421,Punto de interés,attraction,,,,4.5,,,,
310678,335174,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Reial Acadèmia de Ciències Naturals i Arts de Barcelona,41.3842,2.17074,Cultural,library,,,,4.6,,,,
310679,335176,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,	,,,,,,,,4.1,,,,
310681,335178,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca Ventosa i Roig,41.3933,2.16603,Cultural,library,,"Mo-Su 13:00-16:00, 20:00-00:00",OSM,4.8,,,,0.36
310682,335179,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Teatre de l'Orfeó Gracienc,41.4047,2.15642,Cultural,library,,Mo-Fr 16:30-21:30,OSM,4.5,,,,0.73
310683,335181,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca Montbau-Albert Pérez Baró,41.4292,2.14197,Cultural,library,,24/7,OSM,4.5,,,,0.31
310684,335183,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca Campo Freudiano,41.3987,2.16927,Cultural,library,,Mo-Fr 09:00-21:00; Sa 10:00-21:00,OSM,4.2,,,,0.38
310685,335184,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Ciudad del Teatro,41.3702,2.15766,Cultural,museum,,,,4.6,,,,
310686,335186,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca centre didàctic ciències experimentals,41.388,2.16803,Cultural,library,,,,4.3,,,,
310687,335188,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca de l'Escola Tècnica Superior d'Enginyeria Industrial de Barcelona,41.3849,2.11525,Cultural,library,,Mo-Su 07:45-20:30,OSM,4.4,,,,0.32
310688,335190,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,"Edifici d'habitatges al passeig Sant Joan, 26 (Barcelona)",41.393,2.17858,Cultural,library,,,,4.3,,,,
310689,335192,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Hospital de la Santa Cruz,41.3811,2.16981,Cultural,library,,,,4.8,,,,
310690,335194,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca Sant Martí de Provençals,41.4167,2.19858,Cultural,library,,,,4.0,,,,
310691,335196,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca Pública Episcopal de Barcelona,41.3878,2.16345,Cultural,library,,Mo-Fr 08:00-20:00,OSM,4.2,,,,0.67
310692,335198,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa Antoni Roger,41.3917,2.17551,Cultural,library,,"Mo-Sa 10:00-14:00, 16:30-20:30",OSM,3.8,,,,0.38
310693,335200,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,A Pierre de Coubertin,41.3931,2.14819,Cultural,museum,,Mo-Fr 09:00-17:00,OSM,4.5,,,,0.35
310694,335202,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Cine Texas,41.3767,2.15927,Cultural,library,,,,4.5,,,,
310695,335204,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Federació de Moviments de Renovació Pedagògica de Catalunya,41.3761,2.17489,Cultural,library,,Mo-Th 09:00-21:00; Fr 09:00-15:00,OSM,4.3,,,,0.42
310696,335206,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,A Capmany,41.376,2.17606,Monumento,memorial,,,,4.7,,,,
310697,335208,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Palau de Mar,41.3808,2.18587,Cultural,library,,"Tu, Th-Sa 10:00-19:00, 09:00-18:00; Su 10:00-14:30; We 10:00-20:00",OSM,3.2,,,,0.39
310698,335210,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Centro de Documentación del Colegio Oficial de Psicólogos de Cataluña,41.3807,2.15131,Cultural,library,,Mo-Fr 09:00-17:30,OSM,3.3,,,,0.24
310699,335212,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Comisión del Mercado de las Telecomunicaciones,41.4026,2.19078,Cultural,library,,,,4.4,,,,
310700,335214,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,	,,,,,,,,4.2,,,,
310702,335216,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Bolsa de Barcelona,41.3899,2.16718,Cultural,library,,"Su-Th 13:00-16:00, 20:00-22:30; Fr-Sa 20:00-23:00",OSM,4.8,,,,0.78
310703,335218,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Barcelona Graduate School of Economics,41.39,2.19087,Cultural,library,,,,4.2,,,,
310704,335220,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Museo de Historia de Cataluña,41.3807,2.18552,Cultural,museum,,"Tu, Th-Sa 10:00-19:00, 09:00-18:00; Su 10:00-14:30; We 10:00-20:00",OSM,3.9,,,,0.65
310705,335222,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Centro de Documentación y Recursos Pedagógicos de SIDA STUDI,41.3825,2.17081,Cultural,library,,Mo-Sa 08:00-20:30,OSM,4.6,,,,0.35
310706,335224,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,CRAI - Biblioteca,41.3854,2.11704,Cultural,library,,,,4.3,,,,
310707,335226,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Centre de Documentació Begoña Raventós -Biblioteca,41.385,2.15221,Cultural,library,,Mo-Th 08:30-00:00; Fr 08:30-01:00; Sa 10:00-01:00; Su 10:00-00:00,OSM,4.9,,,,0.38
310708,335228,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Sinagoga de la Comunidad Israelita de Barcelona,41.3967,2.14811,Cultural,library,,Mo-Fr 09:00-18:00,OSM,3.4,,,,0.6
310709,335230,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Edificio de la Universidad de Barcelona,41.3866,2.16403,Cultural,library,,"Mo 10:00-14:00; We,Sa 10:00-14:00,15:00-18:00; Fr 15:00-18:00",OSM,3.7,,,,0.48
310710,335232,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Sala d'Estudi Francesc Boix,41.374,2.16404,Cultural,library,,"Tu,Th 09:30-13:30,15:00-20:00; Mo,Fr 15:00-20:00; We 09:30-20:00; Sa 10:00-14:00",OSM,4.7,,,,0.43
310711,335234,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca Artur Martorell,41.375,2.14813,Cultural,library,,Su-Th 13:00-23:00; Fr-Sa 13:00-00:00,OSM,3.9,,,,0.41
310712,335236,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca - Centre d'Investigació i Desenvolupament,41.3877,2.11495,Cultural,library,,"Mo-Su,PH 10:00-dusk",OSM,3.7,,,,0.29
310713,335238,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Forma 212,41.4358,2.14716,Cultural,library,,,,4.8,,,,
310714,335239,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca del Colegio de Notarios de Cataluña,41.3831,2.16914,Cultural,library,,,,4.3,,,,
310715,335241,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Vapor Vell,41.3769,2.13475,Cultural,library,,"Mo,We,Th,Sa 10:00-14:00,16:00-21:00; Tu,Fr 10:00-21:00",OSM,4.7,,,,1.0
310716,335243,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Facultat de Dret (Barcelona),41.3872,2.1211,Cultural,library,,"Mo-Su,PH 10:00-dusk",OSM,3.4,,,,0.41
310717,335245,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Universidad Abad Oliva CEU,41.4104,2.12681,Cultural,library,,,,4.6,,,,
310718,335247,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa Gassó Vidal,41.4006,2.14714,Cultural,museum,,Mo-Su 13:00-00:00,OSM,4.6,,,,0.53
310719,335249,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Museo de la Erótica de Barcelona,41.3823,2.17273,Cultural,museum,,,,4.6,,,,
310720,335251,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Arxiu Municipal Contemporani de Barcelona,41.3831,2.17877,Cultural,library,,Mo off; Tu-We 18:00-01:00; Th 18:00-02:00; Fr 18:00-03:00; Sa 12:30-03:00; Su 17:30-01:00,OSM,4.2,,,,0.75
310721,335253,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Museo de Historia de la Peluquería,41.3932,2.16031,Cultural,museum,,,,4.2,,,,
310722,335254,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Palau Fivaller,41.3825,2.17433,Cultural,library,,,,3.8,,,,
310723,335256,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca del Ateneo Barcelonés,41.3847,2.17166,Cultural,library,,Mo-Su 09:00-22:00,OSM,4.4,,,,0.61
310724,335258,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Monasterio de Pedralbes,41.3956,2.11208,Cultural,museum,,,,4.6,,,,
310725,335260,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Associació per a les Nacions Unides a Espanya,41.3873,2.17416,Cultural,library,,,,4.5,,,,
310726,335262,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa Golferichs,41.3808,2.15641,Cultural,library,,,,4.7,,,,
310727,335264,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Institución Milá y Fontanals de investigación en Humanidades,41.3809,2.1689,Cultural,library,,,,4.2,,,,
310728,335266,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca de la Agrupación Astronómica de Barcelona (ASTER),41.3884,2.14555,Cultural,library,,Mo-Su 07:00-22:00,OSM,4.4,,,,0.39
310729,335268,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca Les Corts - Miquel Llongueras,41.378,2.12184,Cultural,library,,Mo-Fr 11:00-13:30; Mo-Th 17:00-19:00,OSM,4.7,,,,0.4
310730,335270,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Elisava,41.3785,2.17606,Cultural,library,,Mo-Su 17:00-23:00,OSM,4.0,,,,0.42
310731,335272,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,A Isaac Albéniz i Alícia de Larrocha,41.3984,2.18489,Cultural,museum,,,,4.1,,,,
310732,335274,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Calle del Carmen (Barcelona),41.3815,2.16898,Cultural,library,,Mo-Fr 10:30-19:00,OSM,4.5,,,,0.55
310733,335276,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Sala d'Estudi Vila de Gràcia,41.4015,2.15823,Cultural,library,,,,4.6,,,,
310734,335278,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Centro de Documentación y Recursos - Biblioteca,41.3803,2.14897,Cultural,library,,"Mo 10:00-20:30; Tu-Th 10:00-14:00,16:00-20:30; Fr 16:00-20:30; Sep 25-Jun 24: Sa 10:00-14:00; Jun 24,Sep 11,Aug: off",OSM,4.6,,,,0.67
310735,335280,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca del Colegio de Arquitectos de Cataluña,41.3844,2.17472,Cultural,library,,,,4.8,,,,
310736,335281,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Sant Josep Oriol,41.3846,2.17451,Cultural,library,,Mo-Sa 09:30-21:00,OSM,4.1,,,,0.4
310737,335282,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Escola de Bibliotecàries,41.3813,2.13879,Cultural,library,,,,4.5,,,,
310738,335284,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Institut d'Estudis Fotogràfics de Catalunya,41.3883,2.14754,Cultural,library,,Mo-Su 07:00-22:00,OSM,4.1,,,,0.38
310739,335286,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Façana Escola Vedruna,41.3832,2.16785,Monumento,monument,,Mo-Fr 09:30-20:00; Sa 10:00-20:00; Su 00:00-24:00,OSM,4.3,,,,0.39
310740,335288,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca - Mediateca,41.3843,2.16594,Cultural,library,,"Mo-Fr 08:30-20:30; Sa,Su 09:30-20:30",OSM,4.5,,,,0.62
310741,335289,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca Trinitat Vella - J Barbero,41.4493,2.19077,Cultural,library,,,,4.7,,,,
310742,335291,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Facultad de Náutica de Barcelona,41.3824,2.1845,Cultural,library,,"00:00-01:00, 13:00-17:00, 19:30-00:00",OSM,2.8,,,,0.33
310743,335293,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca El Carmel - Juan Marsé,41.421,2.15512,Cultural,library,,24/7,OSM,4.5,,,,0.57
310744,335295,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Filmoteca de Cataluña,41.3786,2.17103,Cultural,library,,,,4.7,,,,
310745,335297,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Portes del Museu Diocesà,41.3847,2.17611,Cultural,museum,,"Mo-Su,PH 09:30-20:00; Jan 1 off; Dec 25 off",OSM,4.6,,,,1.0
310746,335299,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca Horta - Can Mariner,41.4311,2.16075,Cultural,library,,"Mo,Fr 15:30-20:00; Tu,Th 09:30-13:30,15:30-20:00; We 09:30-20:00; Sa 10:00-14:00",OSM,4.4,,,,1.0
310747,335301,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Al llibre,41.3953,2.1518,Cultural,library,,Mo-Fr 07:30-19:00; Sa 08:00-14:30,OSM,4.8,,,,0.44
310748,335303,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca Clarà,41.3999,2.12947,Cultural,library,,"Mo-Tu 15:30-20:30; We-Th 10:00-14:00, 15:30-20:30; Fr 15:30-20:30; Sa 10:00-14:00",OSM,4.4,,,,1.0
310749,335305,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa Bonet (Barcelona),41.3915,2.16525,Cultural,museum,,Mo-Sa 08:30-20:30; Su 09:00-15:00,OSM,3.9,,,,0.57
310750,335307,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Salón del Tinell,41.3842,2.17724,Cultural,museum,,Mo-Su 09:00-24:00,OSM,3.8,,,,0.47
310751,335308,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca del Colegio Oficial de Farmacéuticos,41.3947,2.17152,Cultural,library,,,,4.6,,,,
310752,335309,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Bibiblioteca Rector Gabriel Ferraté,41.3879,2.11467,Cultural,library,,"Mo-Su,PH 10:00-dusk",OSM,4.3,,,,0.34
310753,335311,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Secretariado Gitano de Barcelona,41.4252,2.18499,Cultural,museum,,Mo-Fr 09:00-22:00; Sa-Su 10:00-20:00,OSM,4.1,,,,0.38
310754,335312,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca Sant Gervasi - Joan Maragall,41.406,2.13599,Cultural,library,,"Mo 10:00-14:00, 16:00-20:30; Tu 10:00-20:30; We 10:00-14:00, 16:00-20:30; Th 10:00-20:30; Fr 10:00-14:00, 16:00-20:30; Sa 10:00-14:00",OSM,4.1,,,,1.0
310755,335314,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Edifici de la Facultat de Medicina,41.3896,2.15219,Cultural,library,,,,4.4,,,,
310756,335316,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Palau Requesens,41.3832,2.17879,Cultural,library,,Mo-Fr 09:00-19:00; Sa-Su 10:00-19:00,OSM,4.6,,,,0.37
310757,335318,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Taller de Músics,41.3797,2.16397,Cultural,library,,,,4.2,,,,
310758,335320,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca Camp de l'Arpa - Caterina Albert,41.4158,2.1823,Cultural,library,,Mo-Fr 16:00-20:30,OSM,4.4,,,,1.0
310759,335322,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Casa Sagnier,41.4021,2.14413,Cultural,library,,,,4.3,,,,
310760,335324,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Antiga farmàcia Mirambell,41.3927,2.16375,Punto de interés,attraction,,"Mo-Fr 09:00-21:00; Sa 09:00-15:00,16:00-21:00",OSM,4.2,,,,0.45
310761,335326,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Parque Científico de Barcelona,41.3819,2.11646,Cultural,library,,,,4.5,,,,
310762,335328,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Conservatorio Municipal de Música de Barcelona,41.3959,2.16804,Cultural,library,,Mo-Fr 08:00-18:00,OSM,4.5,,,,0.67
310763,335330,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Biblioteca Sant Antoni - Joan Oliver,41.3774,2.1628,Cultural,library,,"Mo,Fr 16:00-20:30; Tu,Th 10:00-14:00,16:00-22:45; We 10:00-20:30; Sa 10:00-14:00; Jun 25-Sep 24: Sa closed; Aug: closed",OSM,4.3,,,,1.0
310764,335332,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Sala d estudi puntual Ramon d Alòs-Moner,41.4165,2.21183,Cultural,library,,Mo-Sa 11:00-23:00; Su 09:00-18:00,OSM,4.4,,,,0.25
310765,335334,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Palau Mornau,41.3808,2.18016,Cultural,museum,,,,4.8,,,,
310766,335336,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Arxiu Municipal del Districte de Gràcia,41.4073,2.14948,Cultural,library,,,,4.4,,,,
310767,335338,Spain,39.3261,-4.83798,Barcelona,41.3828939,2.1774322,Teatre Tirso de Molina (Barcelona),41.3852,2.17398,Cultural,library,,Mo-Sa 10:00-20:30,OSM,4.6,,,,0.57
